,title,img_path,hashtag,colors
350,요즘 입기 딱!,./image/image_351.jpg,"['봄', '캐주얼', '기타 스니커즈', '네이키드니스', '뉴발란스', '더바이닐하우스', '데님 팬츠', '맨투맨/스웨트셔츠', '메신저/크로스 백', '벌스데이수트', '스타디움 재킷', '와르', '제이반스 클래식', '팔찌', '컬러블록', '그래픽', '캠퍼스', '심볼', '워싱', '로고플레이']","[[ 42  42  54]
 [ 86 107 152]
 [104 108  94]]"
351,타이다이의 매력,./image/image_352.jpg,"['봄', '스트릿', '기타 모자', '나일론/코치 재킷', '노매뉴얼', '논플로어', '데님 팬츠', '디앤에스알', '맨투맨/스웨트셔츠', '스칼렛또블랙', '알디브이제트', '엘엠씨', '키링/키케이스', '패딩 베스트', '타이다이', '심볼', '워싱', '유니크', '모노톤', '힙합', '레터링']","[[38 39 44]
 [95 33 36]]"
352,손이 가는 코디,./image/image_353.jpg,"['봄', '캐주얼', '네스티팜', '데님 팬츠', '메신저/크로스 백', '밈더워드로브', '박스앤콕스', '블루종/MA-1', '비니', '세터', '트레셔', '트릴리온', '패션스니커즈화', '후드 티셔츠', '로고플레이', '워싱', '꾸안꾸', '핀턱']","[[ 34  34  36]
 [255 200  87]
 [ 98  37  34]
 [236 144  97]
 [110 110 112]
 [241 235  51]
 [  5  92  47]
 [160  47   0]
 [ 70  33  84]
 [210  82  97]
 [ 64  58   0]
 [163 172  79]
 [182  54 129]
 [180 255  89]
 [244 116   7]
 [ 97   0 127]
 [255 150 193]
 [255  50  63]
 [  3  76 119]]"
353,뉴트럴 톤 스타일링,./image/image_354.jpg,"['댄디', '봄', '구두', '니트/스웨터', '데님 팬츠', '데케트', '로맨틱무브', '밈더워드로브', '블루종/MA-1', '엘무드', '유니버셜 케미스트리', '쿠어', '토트백', '페도라', '뉴트럴톤', '핀턱', '데이트']","[[232 231 226]
 [165 152 120]
 [  4   0   0]
 [ 90  67  49]
 [160 112  40]]"
354,누구나 도전 가능,./image/image_355.jpg,"['봄', '캐주얼', '나이스고스트클럽', '데님 팬츠', '데이워커', '밀리언코르', '아디다스', '안경', '웨이스트 백', '인더스트', '코렉트', '패딩 베스트', '패션스니커즈화', '후드 티셔츠', '래글런']","[[ 55  55  63]
 [255 255 245]]"
355,지금 입기 좋아,./image/image_356.jpg,"['봄', '캐주얼', '뮤지엄 오브 피스 앤 콰이엇', '백팩', '버버리', '블루종/MA-1', '스톤아일랜드 쉐도우 프로젝트', '오트리', '이자벨마랑', '질 샌더', '캡/야구 모자', '트레이닝/조거 팬츠', '패션스니커즈화', '후드 티셔츠', '럭셔리', '편안한', '꾸안꾸', '캠퍼스', '로고플레이']","[[200 199 197]
 [ 46  46  46]
 [125 116  99]]"
356,포멀한 연출,./image/image_357.jpg,"['봄', '포멀', '겨울 기타 코트', '구두', '기타 바지', '니트/스웨터', '로퍼', '메종 마르지엘라', '선플라워', '셔츠/블라우스', '써네이', '질 샌더', '토트백', '페라가모', '럭셔리', '레이어드룩', '로고플레이', '단정한', '출근룩']",[[42 43 45]]
357,탁월한 매치,./image/image_358.jpg,"['봄', '캐주얼', '기타 스니커즈', '노이커먼', '데님 팬츠', '맨투맨/스웨트셔츠', '메신저/크로스 백', '목걸이/펜던트', '밀리언코르', '블루종/MA-1', '아차', '예일', '이피티', '크로스백', '프루아', '래글런', '워싱', '레터링', '로고플레이']","[[  6   6   6]
 [ 78  78  86]
 [181 157 123]
 [255 255 232]
 [201  88  84]
 [255 176 183]
 [163 139  43]
 [140 201 160]]"
358,매력에 풍덩!,./image/image_359.jpg,"['걸리시', '봄', '그로브', '긴소매 티셔츠', '목걸이/펜던트', '미니스커트', '부츠', '숄더백', '애플파이오더', '앨리스마샤', '어반드레스', '에이티티', '파르티멘토 우먼', '플리스/뽀글이', '컬러블록', '스트라이프', '플리스', '플리츠', '짧치', '여친룩', '롱부츠']","[[11 11 11]
 [85 85 83]]"
359,데일리 조합,./image/image_360.jpg,"['봄', '캐주얼', '데님 팬츠', '리복', '맥우드건', '맨투맨/스웨트셔츠', '뷰맵', '스타디움 재킷', '안경', '에코백', '오아이오아이', '조셉앤스테이시', '패블러스아카이브', '패션스니커즈화', '그래픽', '레터링', '컬러블록', '크롭']","[[ 42  35  27]
 [123 129 151]
 [ 37 104  69]
 [255 245 255]
 [ 31  26  66]
 [115  97  61]
 [224 152 189]]"
360,단정한 스타일,./image/image_361.jpg,"['봄', '포멀', '구두', '드메리엘', '로퍼', '마크모크', '메신저/크로스 백', '베스트', '셔츠/블라우스', '슈트 팬츠/슬랙스', '슈트/블레이저 재킷', '시야쥬', '아바몰리', '유라고', '쿼츠 아날로그', '크로스백', '탠디', '폴로 랄프 로렌', '레이어드룩', '뉴트럴톤', '핀턱', '와이드핏', '단정한', '출근룩']","[[96 86 77]
 [ 1  0  0]]"
361,꾸안꾸 패션,./image/image_362.jpg,"['봄', '캐주얼', '데이라이프', '루오에스팩', '메신저/크로스 백', '미니멀프로젝트', '버킷/사파리햇', '숏패딩/숏헤비 아우터', '언노운 플라넷', '캔버스/단화', '코튼 팬츠', '패슬', '포즈간츠', '후드 티셔츠', '그래픽', '퀼팅', '와이드핏', '꾸안꾸', '캠퍼스']","[[ 45  44  50]
 [196 164 123]
 [253 254 249]]"
362,센스 만점,./image/image_363.jpg,"['걸리시', '봄', '니트/스웨터', '마크모크', '무신사 스탠다드', '미니스커트', '부츠', '숄더백', '스탠드오일', '오뜨르 뒤 몽드', '트러커 재킷', '헤어 액세서리', '여친룩', '짧치', '뉴트럴톤', '플리츠', '크롭']","[[230 225 219]
 [  3   0   0]]"
363,꾸민 듯 안 꾸민 듯,./image/image_364.jpg,"['봄', '캐주얼', '니트/스웨터', '데님 팬츠', '무신사 스탠다드', '버킷/사파리햇', '블루종/MA-1', '숄더백', '캔버스/단화', '포에지담', '포즈간츠', '현킴', '꾸안꾸', '크롭', '핀턱']","[[ 45  46  50]
 [ 71 103 142]
 [132 107  85]
 [236 210 177]]"
364,분위기에 반해,./image/image_365.jpg,"['로맨틱', '봄', '겨울 기타 코트', '귀걸이', '긴소매 티셔츠', '메신저/크로스 백', '무신사 스탠다드', '미디스커트', '버터링', '부츠', '블랑수블랑', '오소이', '카디건', '크로스백', '데이트', '플리츠', '하객', '소개팅', '모노톤', '크롭']","[[ 15  14  19]
 [ 86  85  91]
 [255 255 250]]"
365,편한 게 최고야,./image/image_366.jpg,"['봄', '캐주얼', '리', '무신사 스탠다드', '밀로', '블루종/MA-1', '비니', '에코백', '캔버스/단화', '캡/야구 모자', '크리스틴', '트레이닝/조거 팬츠', '후드 티셔츠', '편안한', '핀턱', '레터링', '플리스', '뉴트럴톤', '로고플레이']","[[247 246 241]
 [ 90  80  70]
 [192 128  64]
 [104  53   8]]"
366,깔끔한 포멀 룩,./image/image_367.jpg,"['봄', '포멀', '구두', '귀걸이', '니트/스웨터', '로퍼', '무신사 스탠다드', '버터링', '숄더백', '슈트 팬츠/슬랙스', '슈트/블레이저 재킷', '에펠클래식', '엘바테게브', '단정한', '출근룩', '모노톤', '와이드핏', '핀턱']","[[23 22 27]
 [96 91 88]]"
367,누구나 어울려,./image/image_368.jpg,"['봄', '캐주얼', '데님 팬츠', '로맨틱크라운', '리', '메신저/크로스 백', '반스', '스타디움 재킷', '아메리칸니들', '캔버스/단화', '캡/야구 모자', '필루미네이트', '핍스', '후드 티셔츠', '컬러블록', '레터링', '캠퍼스', '꾸안꾸', '스티치']","[[ 32  43  35]
 [  0  82  42]
 [255 209 234]
 [122 105  89]]"
368,데이트 가는 길,./image/image_369.jpg,"['댄디', '봄', '기타 아우터', '니트/스웨터', '데님 팬츠', '로맨틱무브', '메신저/크로스 백', '몬스터리퍼블릭', '미나브', '부츠', '인템포무드', '키뮤어', '뉴트럴톤', '미니멀', '데이트']","[[234 227 219]
 [150 144 108]
 [  8   0   0]
 [ 69  63  29]
 [115  98 114]]"
369,따라 입어봐,./image/image_370.jpg,"['봄', '캐주얼', '기타 스니커즈', '나일론/코치 재킷', '맨투맨/스웨트셔츠', '백팩', '얼티메이크', '이소', '조거쉬', '캡/야구 모자', '트레이닝/조거 팬츠', '폴리그램', '프리즘웍스', '피지컬 에듀케이션 디파트먼트', '레터링', '카고', '꾸안꾸', '모노톤']","[[179 178 174]
 [ 30  29  35]
 [103  99 116]
 [104  97  55]]"
370,깔끔한 조합,./image/image_371.jpg,"['봄', '포멀', '구두', '니트/스웨터', '데이', '로터프', '로퍼', '리끌로우', '브리프케이스', '수아레', '슈트 팬츠/슬랙스', '슈트/블레이저 재킷', '시그니처', '안경', '조셉트', '단정한', '출근룩', '미니멀', '핀턱']","[[ 16  14  17]
 [ 90  83  75]
 [255 254 248]]"
371,캠퍼스 코디로 딱!,./image/image_372.jpg,"['봄', '캐주얼', '데님 팬츠', '디지털', '백팩', '스타디움 재킷', '식스핏', '오프그리드', '잔스포츠', '캔버스/단화', '페플', '폭스바겐 와치', '플랙', '후드 티셔츠', '캠퍼스', '스티치', '콜라보']","[[ 65  67  54]
 [166 166 174]
 [ 35  44  77]
 [255 255 248]
 [138  87 104]]"
372,워너비 코디,./image/image_373.jpg,"['봄', '캐주얼', '니트/스웨터', '데님 팬츠', '리에티', '마리떼', '메신저/크로스 백', '스타디움 재킷', '안경', '언리미트', '웨스트 그랜드 블러바드', '이모티오', '캐치볼', '캔버스/단화', '컬러블록']","[[ 20  17  34]
 [ 87  87  95]
 [219 218 161]]"
373,추천 데이트 룩,./image/image_374.jpg,"['댄디', '봄', '노아브', '니트/스웨터', '데님 팬츠', '르마드', '메신저/크로스 백', '밋맷밋', '부츠', '브래드 스튜디오', '블루종/MA-1', '아영상사', '안경', '앰버옵티컬', '모노톤', '데이트', '핀턱', '미니멀']","[[ 29  30  32]
 [235 235 237]]"
374,즐겨 입는 스타일,./image/image_375.jpg,"['봄', '캐주얼', '나이스고스트클럽', '나일론/코치 재킷', '맨투맨/스웨트셔츠', '메신저/크로스 백', '모더먼트', '살로몬 스포츠스타일', '웨스트아일랜드', '캡/야구 모자', '코닥', '트레이닝/조거 팬츠', '틀영', '패션스니커즈화', '레터링', '카고', '편안한', '모노톤']","[[224 223 228]
 [ 35  33  36]
 [126 125 130]
 [138 214 178]
 [148  87  66]
 [ 33 108  85]
 [255 181 156]
 [ 15 185 112]
 [ 98   5  34]]"
375,힙한 매력,./image/image_376.jpg,"['봄', '스트릿', '긴소매 티셔츠', '나일론/코치 재킷', '낫포너드', '도하스', '매스노운', '목걸이/펜던트', '비전스트릿웨어', '아조바이아조', '윅', '캡/야구 모자', '트레이닝/조거 팬츠', '패딩 베스트', '그래픽', '카고', '레더', '심볼', '유니크', '힙합', '모노톤', '체인']","[[228 228 230]
 [ 26  25  31]
 [138 138 140]]"
376,손쉽게 완성,./image/image_377.jpg,"['봄', '캐주얼', '감마갤러리', '그리쉬', '디나이언트', '백팩', '숏패딩/숏헤비 아우터', '아디다스', '제로', '캡/야구 모자', '트레이닝/조거 팬츠', '패션스니커즈화', '플루크', '후드 티셔츠', '퀼팅', '캠퍼스', '로고플레이', '편안한', '꾸안꾸', '핀턱', '와이드핏']","[[226 225 230]
 [ 96  94  79]
 [  1   0   0]
 [ 32 128 100]
 [121 220 191]
 [175 126 148]]"
377,스타일리시해,./image/image_378.jpg,"['댄디', '봄', '니트/스웨터', '데님 팬츠', '레더/라이더스 재킷', '메신저/크로스 백', '무신사 스탠다드', '부츠', '실버태그', '킨치', '파인드카푸어', '팔찌', '데이트', '모노톤', '레더', '부츠컷', '미니멀']",[[35 36 41]]
378,데님 연출법,./image/image_379.jpg,"['봄', '캐주얼', '긴소매 티셔츠', '데님 팬츠', '무신사 스탠다드', '백팩', '윅', '잔스포츠', '캘빈클라인 진', '캡/야구 모자', '트러커 재킷', '패션스니커즈화', '후드 집업', '캠퍼스', '셋업코디', '청청패션', '콜라보']","[[ 39  43  44]
 [102 120 142]
 [105  44  60]
 [ 53  55 104]
 [206 134 148]]"
379,멋스럽게 출근,./image/image_380.jpg,"['봄', '포멀', '구두', '니트/스웨터', '닥스 남성 액세서리', '무신사 스탠다드', '뷰맵', '브리프케이스', '셔츠/블라우스', '슈트 팬츠/슬랙스', '슈트/블레이저 재킷', '안경', '탠디', '단정한', '출근룩', '레이어드룩', '핀턱', '체크']","[[ 39  38  43]
 [134 120 111]]"
380,편하게 즐겨봐,./image/image_381.jpg,"['봄', '캐주얼', '3130스튜디오', '맨투맨/스웨트셔츠', '메신저/크로스 백', '무신사 스탠다드', '반스', '블루종/MA-1', '이스트팩', '캔버스/단화', '트레이닝/조거 팬츠', '휴대폰 케이스', '체커보드', '편안한', '캠퍼스']",[[44 44 46]]
381,러닝 메이트,./image/image_382.jpg,"['봄', '스포츠', '긴소매 티셔츠', '나일론/코치 재킷', '내셔널지오그래픽', '리복', '맨투맨/스웨트셔츠', '무신사 스탠다드', '웨이스트 백', '트레이닝/조거 팬츠', '피트니스화', '스포티', '모노톤', '컬러블록', '애슬레저룩', '편안한', '러닝']","[[108 109 111]
 [  0   0   5]]"
382,꿀 조합 추천,./image/image_383.jpg,"['봄', '캐주얼', '1993스튜디오', '글라스우스', '데님 팬츠', '맨투맨/스웨트셔츠', '메신저/크로스 백', '스타디움 재킷', '안경', '엘두', '이벳필드', '캔버스/단화', '크로스백', '판도라핏', '팔렛', '워싱', '컬러블록', '로고플레이', '컬러포인트']","[[ 25  25  27]
 [118   0   0]
 [255 255 255]
 [ 92  96 108]
 [218  28  53]
 [228 124 149]
 [ 96  28  49]
 [154 227 200]
 [255 195 247]
 [116  75  43]
 [112 140 100]
 [ 30  52   6]]"
383,볼수록 예뻐!,./image/image_384.jpg,"['걸리시', '봄', '구두', '러브이즈트루', '로퍼', '메신저/크로스 백', '무신사 스탠다드', '미니스커트', '브이브이브이', '비터셀즈', '셔츠/블라우스', '슈트/블레이저 재킷', '스탠드오일', '양말', '언다이드룸', '크로스백', '헤어 액세서리', '썸플레이스', '플리츠', '모노톤', '키높이', '짧치', '크롭', '여친룩', '하이틴룩']","[[ 63  63  63]
 [255 255 243]]"
384,데일리로 좋아,./image/image_385.jpg,"['봄', '캐주얼', '데님 팬츠', '리프로덕션 오브 파운드', '밀리언코르', '백팩', '세누에르도', '아웃도어 프로덕츠', '오드스튜디오', '잔스포츠', '캔버스/단화', '팔찌', '패딩 베스트', '후드 티셔츠', '컬러블록', '워싱', '로고플레이', '캠퍼스']","[[108  72  58]
 [ 12   0  25]
 [ 91  87 120]
 [158  50  63]
 [ 85 127 107]
 [192 249 230]
 [ 19  49  21]
 [255 204 242]
 [198 136  89]
 [ 75   1  64]]"
385,담백한 연출,./image/image_386.jpg,"['봄', '포멀', '구두', '누브', '니트/스웨터', '던스트 포 우먼', '로퍼', '세인트스코트런던', '슈트 팬츠/슬랙스', '슈트/블레이저 재킷', '오소이', '쿠어', '쿼츠 아날로그', '토트백', '포스트맨', '모노톤', '부츠컷', '단정한', '출근룩', '미니멀', '트위드']","[[ 29  29  31]
 [154 125  67]]"
386,귀여운 매력,./image/image_387.jpg,"['봄', '캐주얼', '네이키드니스', '롱스커트', '루오에스팩', '맨투맨/스웨트셔츠', '메신저/크로스 백', '버킷/사파리햇', '스파오', '예일', '캔버스/단화', '티허드', '팔렛', '플리스/뽀글이', '플리스', '퀼팅', '플라워', '맥시', 'H라인', '캠퍼스']","[[228 227 222]
 [ 37  45  64]
 [ 81 130 206]
 [116 115 110]
 [ 33  40 108]
 [ 27  59  35]
 [ 86  42  31]
 [ 91 121 255]
 [ 97  88  23]]"
387,골프 룩 추천,./image/image_388.jpg,"['골프', '봄', '골프가방', '기타 스니커즈', '니트/스웨터', '라코스테', '르꼬끄 골프', '미니스커트', '양말', '챌린저', '쿠메', '패딩베스트', '스포티', '모노톤', '플리츠', '로고플레이', '테니스']","[[ 38  38  38]
 [115 108  90]]"
388,오늘의 라운딩 룩,./image/image_389.jpg,"['골프', '봄', '골프가방', '기타 바지', '니트/스웨터', '라코스테', '루이까스텔', '마로 골프', '말본 골프', '볼캡', '블루종/MA-1', '캔버스/단화', '캡/야구 모자', '휠라 골프', '맥키', '스포티', '뉴트럴톤', '컬러블록', '심볼']","[[213 205 186]
 [123 112  80]
 [137  74  21]
 [ 46  33  17]
 [ 42  74   9]
 [ 85 154  87]
 [118 124 146]]"
389,이렇게 입어봐!,./image/image_390.jpg,"['골프', '봄', '골프가방', '골프화', '그리니치', '맨투맨/스웨트셔츠', '미니스커트', '스타디움 재킷', '양말', '어뉴골프', '오버도즈', '오아이브', '투에니스홀', '스포티', '뉴트럴톤', '플리츠', '컬러블록', '심볼', '테니스']","[[235 234 232]
 [ 68  59  50]
 [  4   4  30]]"
390,골프 룩도 캐주얼하게!,./image/image_391.jpg,"['골프', '봄', '기타 아우터', '나이키 골프', '니티나', '더블플래그', '맨투맨/스웨트셔츠', '장갑', '주네시 스포츠 클럽', '질스튜어트 스포츠 뉴욕', '클로브', '토트백', '트레이닝/조거 팬츠', '패션스니커즈화', '스포티', '편안한', '레터링', '플리스']","[[ 22  25  32]
 [229 228 224]]"
